course,humidity,kind,dbudam,drweight,lastday,ts1,ts2,ts3,ts4,ts5,ts6,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,idx,name,cntry,gender,age,budam,jockey,trainer,owner,weight,dweight,cnt,rcno,month,hr_days,hr_nt,hr_nt1,hr_nt2,hr_t1,hr_t2,hr_ny,hr_ny1,hr_ny2,hr_y1,hr_y2,hr_dt,hr_d1,hr_d2,hr_rh,hr_rm,hr_rl,jk_nt,jk_nt1,jk_nt2,jk_t1,jk_t2,jk_ny,jk_ny1,jk_ny2,jk_y1,jk_y2,tr_nt,tr_nt1,tr_nt2,tr_t1,tr_t2,tr_ny,tr_ny1,tr_ny2,tr_y1,tr_y2,predict
1000,20,6,0,0,100,0,0,0,87,61,148,638,638,775,843,903,1142,860,631,637,645,1,미래등불,한,거,2,54,문세영,지용철,최성룡,488,9,12,1,12,962,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,6578,1332,995,20,15,494,112,71,22,14,10565,810,932,7,8,335,24,24,7,7,633.32
1000,20,6,0,0,100,0,28,0,0,114,142,683,683,829,902,966,1222,920,631,637,645,10,아주패왕,한,거,2,54,이동국,지용훈,남기태,458,-2,12,1,12,977,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,3098,210,240,6,7,115,4,2,3,1,8907,770,823,8,9,278,16,26,5,9,646.78
1000,20,6,0,0,100,0,0,0,0,128,128,668,668,811,882,945,1195,900,631,637,645,11,행복마루,한,암,2,52,방춘식,박희철,경규환,457,10,12,1,12,970,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,4261,354,348,8,8,67,2,5,2,7,3937,339,362,8,9,271,17,22,6,8,643.5
1000,20,6,0,0,100,0,0,0,0,111,111,663,663,805,876,939,1187,894,631,637,645,12,퍼스티지,한,암,2,52,황순도,김동균,최임규,442,-8,12,1,12,991,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,2179,82,126,3,5,34,4,2,11,5,1126,92,95,8,8,332,19,27,5,8,649.46
1000,20,6,0,0,100,0,0,0,177,0,177,638,638,775,843,903,1142,860,631,637,645,2,카이저퀸,한,암,2,52,박병윤,최영주,박성구,447,-3,12,1,12,994,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,1662,101,132,6,7,241,17,14,7,5,4091,304,320,7,7,161,9,15,5,9,643.77
1000,20,6,0,0,100,0,0,0,37,77,114,675,675,820,892,955,1208,910,631,637,645,3,사커글로리,한,암,2,52,페로비치,이관호,황은호,452,13,12,1,12,1003,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,771,116,103,15,13,452,69,72,15,15,584,75,44,12,7,209,34,18,16,8,642.32
1000,20,6,0,0,100,0,0,0,138,0,138,661,661,804,874,936,1184,892,631,637,645,4,큐즈,한,암,2,52,부민호,김학수,김흙,437,2,12,1,12,1030,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,1320,98,84,7,6,102,2,7,1,6,2230,230,201,10,9,147,13,15,8,10,648.5
1000,20,6,0,0,100,0,0,0,114,19,133,638,638,775,843,903,1142,860,631,637,645,5,승리시대,한,수,2,54,조성곤,김순근,김재성b,461,0,12,1,12,985,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,4646,714,613,15,13,452,55,41,12,9,3915,272,333,6,8,246,18,26,7,10,640.94
1000,20,6,0,0,100,0,0,0,0,112,112,638,638,775,843,903,1142,860,631,637,645,6,아마조네스,한,암,2,52,유승완,이신영,(주)나스카,471,-14,12,1,12,1028,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,2908,221,224,7,7,417,31,39,7,9,1310,195,112,14,8,290,32,23,11,7,636.6
1000,20,6,0,0,100,0,0,0,109,14,123,638,638,775,843,903,1142,860,631,637,645,7,비바갤러퍼,한,수,2,53,정정희,송문길,최몽주,489,-6,12,1,12,1006,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,688,33,41,4,5,272,16,18,5,6,699,90,81,12,11,259,40,39,15,15,641.08
1000,20,6,0,0,100,0,0,0,0,133,133,663,663,806,877,939,1188,894,631,637,645,8,퍼펙트워리어,한,수,2,54,윤태혁,김동철,조경신,489,6,12,1,12,964,0,0,0,6.45621142503,8.5591059318,0,0,0,5.89479981045,8.43260023649,0,0,0,631,637,645,1611,109,143,6,8,67,6,4,8,5,113,3,10,2,8,113,3,10,2,8,647.37
1000,20,6,3,592,27,0,94,0,13,8,115,657,657,798,868,929,1176,885,631,637,645,9,문아일킹,한,거,2,51,하정훈,박천서,이창모,473,16,12,1,12,1008,1,0,0,0.0,0.0,1,0,0,0.0,0.0,1,0,0,631,631,631,348,19,24,5,6,279,16,23,5,8,3381,346,329,10,9,205,18,20,8,9,641.84
